transactionID,step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,nameOrigJurisdiction,nameDestJurisdiction,isFraud
1409,18,CASH_IN,393580.91,C1724338697,312112,705692.91,C1008604312,65644,0,UK mainland,Panama,0
1410,18,CASH_IN,19166.15,C1517496419,10023,29189.15,C1008731224,52040,32873.85,UK mainland,Panama,0
1411,18,CASH_IN,60756.15,C1733615523,17120150.16,17180906.31,C1008976301,108417.34,47661.19,UK mainland,UK mainland,0
1412,18,TRANSFER,459949.35,C966446653,0,0,C100901367,495997.18,955946.52,UK mainland,USA,0
1413,18,TRANSFER,124999.67,C1968077573,1365.4,0,C1009091602,303839,155372.31,UK mainland,USA,0
1414,18,CASH_OUT,312214.01,C815806683,22375,0,C1009096314,0,312214.01,UK mainland,USA,0
1415,18,CASH_IN,109276.81,C976707619,1697,110973.81,C1009157340,0,0,UK mainland,USA,0
1416,18,CASH_IN,118334.96,C547050674,187868,306202.96,C100916198,0,0,UK mainland,USA,0
1417,18,CASH_IN,101977.75,C1876872041,264,102241.75,C1009195400,1523840.82,1270775.98,UK mainland,USA,0
1418,18,CASH_IN,151087.1,C616284190,625257.44,776344.54,C1009195400,1421863.07,1270775.98,UK mainland,USA,0
1419,18,CASH_OUT,192270.87,C680777703,42650,0,C1009226940,316885.03,509155.9,UK mainland,USA,0
1420,18,CASH_IN,117950.59,C2124521997,14438755.26,14556705.85,C1009335557,298332.95,180382.37,UK mainland,USA,0
1421,18,CASH_IN,146066.69,C722038344,95672,241738.69,C1009335557,180382.37,34315.68,UK mainland,USA,0
1422,18,CASH_IN,150329.4,C1846801478,11989,162318.4,C1009406898,0,0,UK mainland,USA,0
1423,18,CASH_OUT,117883.34,C1495677024,183679,65795.66,C1009424082,942551.78,1060435.13,UK mainland,USA,0
1424,18,DEBIT,9385.9,C806967658,184,0,C1009424082,933165.88,942551.78,UK mainland,USA,0
1425,18,CASH_OUT,76154.37,C847940869,0,0,C1009564356,169123.14,178004.79,UK mainland,USA,0
1426,18,CASH_IN,219011.15,C1881103858,1793593.72,2012604.87,C1009631303,443211.68,236049.23,UK mainland,USA,0
1427,18,CASH_IN,37760.35,C1966254756,3730763,3768523.34,C1009893576,689772.01,652011.66,UK mainland,USA,0
1428,18,CASH_OUT,73402.19,C214673928,0,0,C1009893576,652011.66,725413.85,UK mainland,USA,0
1429,18,CASH_IN,50365.45,C1814225261,3136607.04,3186972.49,C1009982162,702934.88,398323.14,UK mainland,USA,0
1430,18,CASH_IN,254246.3,C721477766,1898783.89,2153030.19,C1009982162,652569.44,398323.14,UK mainland,USA,0
1431,18,CASH_OUT,141306.16,C1413168934,6673,0,C1010002968,0,141306.16,UK mainland,USA,0
1432,18,CASH_IN,13985.02,C180673244,29857,43842.02,C1010002968,0,141306.16,UK mainland,USA,0
1433,18,TRANSFER,167207.02,C311158998,0,0,C1010095812,1815077.91,1982284.92,UK mainland,USA,0
1434,18,TRANSFER,1974352.3,C745648946,1974352.3,0,C1091334879,0,0,UK mainland,BVI,1
1435,18,CASH_OUT,307739.18,C281912643,307739.18,0,C1264205758,25326,838246.41,UK mainland,BVI,1
1436,18,CASH_OUT,11481,C779194867,11481,0,C1475456951,761417.61,1765080.5,UK mainland,BVI,1
1437,18,TRANSFER,295664.18,C1726326177,295664.18,0,C1540448785,0,0,UK mainland,BVI,1
1438,18,TRANSFER,1102133.9,C590103740,1102133.9,0,C1610372134,0,746575.95,UK mainland,BVI,1
1439,18,TRANSFER,11481,C370107492,11481,0,C1680789799,0,263492.28,UK mainland,BVI,1
1440,18,CASH_OUT,9131,C895161073,9131,0,C1762082057,133084.02,142215.02,UK mainland,BVI,1
1441,18,CASH_OUT,1144089.37,C1542410200,1144089.37,0,C183389809,2502877.26,3879210.29,UK mainland,Panama,1
1442,18,CASH_OUT,295664.18,C1446413189,295664.18,0,C185805228,10184336.54,10480000.72,UK mainland,Panama,1
1443,18,CASH_OUT,508782.2,C576782065,0,0,C2090737806,1082007.65,1590789.85,UK mainland,Panama,1
1444,18,CASH_OUT,1974352.3,C365968372,1974352.3,0,C579837876,15531.71,1989884.01,UK mainland,T&T,1
1445,18,TRANSFER,9131,C1592623877,9131,0,C87183368,0,0,UK mainland,T&T,1
1446,18,CASH_OUT,314251.58,C1462280812,75956.47,0,C90486891,7962205.25,8276456.84,UK mainland,T&T,1
1447,19,CASH_IN,174852.96,C186347284,642320.09,817173.05,C1000015936,440852.18,380067.19,UK mainland,EU,0
1448,19,TRANSFER,203107.47,C733503967,0,0,C1000015936,237744.71,440852.18,UK mainland,EU,0
1449,19,CASH_OUT,71861.67,C1976914857,0,0,C1000156006,7024822.36,7266644.55,UK mainland,EU,0
1450,19,CASH_OUT,34722.66,C2564498,0,0,C1000156006,6755933.56,7266644.55,UK mainland,EU,0
1451,19,TRANSFER,234166.14,C931596051,866,0,C1000156006,6790656.22,7266644.55,UK mainland,EU,0
1452,19,TRANSFER,301836.93,C2015598728,0,0,C10002438,380378.01,749062.33,UK mainland,EU,0
1453,19,CASH_OUT,380378.01,C27061347,64175,0,C10002438,0,749062.33,UK mainland,EU,0
1454,19,CASH_OUT,66847.39,C695964819,1469,0,C10002438,682214.94,749062.33,UK mainland,EU,0
1455,19,CASH_IN,265596.62,C1749540439,19275889.63,19541486.25,C1000314808,363769.27,98172.65,UK mainland,EU,0
1456,19,CASH_OUT,97276.34,C1817732563,49946,0,C1000322805,262393.26,359669.6,UK mainland,EU,0
1457,19,CASH_OUT,22996.48,C1630377028,0,0,C1000469870,2567446.55,2590443.04,UK mainland,EU,0
1458,19,CASH_IN,512926.09,C594815703,1318440.01,1831366.1,C1000469870,3080372.64,2567446.55,UK mainland,EU,0
1459,19,CASH_OUT,107279.42,C2046882215,220865.59,113586.17,C1000574865,1141706.71,1298361.64,UK mainland,EU,0
1460,19,CASH_IN,165170.69,C2007670317,80780,245950.69,C1000621564,199905.02,34734.33,UK mainland,EU,0
1461,19,CASH_OUT,116089.17,C49581981,0,0,C1000621564,202065.34,318154.52,UK mainland,EU,0
1462,19,CASH_IN,118249.5,C801508895,20182,138431.5,C1000621564,318154.52,34734.33,UK mainland,EU,0
1463,19,CASH_IN,213956.18,C1503824151,2373155.8,2587111.98,C1000649398,6947603.44,6799361.5,UK mainland,EU,0
1464,19,TRANSFER,586663.78,C2066605811,20643,0,C1000649398,4876085.71,5462749.49,UK mainland,EU,0
1465,19,CASH_OUT,455401.01,C315615383,0,0,C1000649398,6492202.43,6799361.5,UK mainland,EU,0
1466,19,CASH_OUT,96821.3,C503058612,0,0,C1000692331,172598.84,269420.14,UK mainland,EU,0
1467,19,CASH_IN,22891.36,C588484454,9337,32228.36,C1000726834,0,211487.98,UK mainland,EU,0
1468,19,TRANSFER,321436.53,C585298649,16351.9,0,C10007424,471732.21,976614.32,UK mainland,EU,0
1469,19,CASH_IN,23627,C894070738,7309379.38,7333006.39,C10007424,495359.21,976614.32,UK mainland,EU,0
1470,19,CASH_IN,162242.14,C679014828,4062323.31,4224565.45,C1000817889,363378.62,201136.48,UK mainland,EU,0
1471,19,CASH_OUT,96548.36,C1424078485,0,0,C1000841133,663202.33,759750.69,UK mainland,EU,0
1472,19,CASH_OUT,55443.87,C1969093185,475091.49,419647.62,C1000891572,372085.85,427529.72,UK mainland,EU,0
1473,19,CASH_OUT,58204.11,C255672280,13509,0,C1000909769,524719.2,582923.31,UK mainland,EU,0
1474,19,CASH_OUT,17520.59,C67161750,586022.38,568501.8,C1000910565,2484534.21,2502054.8,UK mainland,EU,0
1475,19,TRANSFER,439429.98,C1991002169,415,0,C1001085035,0,439429.98,UK mainland,EU,0
1476,19,CASH_OUT,181027.09,C1845123455,0,0,C1001094043,3586335.23,3767362.31,UK mainland,EU,0
1477,19,CASH_OUT,180673.4,C710108815,201370,20696.6,C1001107566,129456.51,325834.7,UK mainland,EU,0
1478,19,CASH_IN,79606.32,C1509682566,105664,185270.32,C1001114349,50675.68,0,UK mainland,EU,0
1479,19,TRANSFER,16471.97,C1935499945,0,0,C100112661,229331.97,327682.72,UK mainland,EU,0
1480,19,CASH_OUT,19727.94,C2036278601,4082,0,C100112661,245803.94,327682.72,UK mainland,EU,0
1481,19,CASH_OUT,184780.98,C149304759,0,0,C1001170585,578141.2,762922.18,UK mainland,EU,0
1482,19,CASH_OUT,406931.12,C1529022614,67321,0,C1001170585,171210.08,578141.2,UK mainland,EU,0
1483,19,CASH_OUT,274616.14,C515534097,0,0,C1001309617,1998556.7,2167280.09,UK mainland,EU,0
1484,19,CASH_IN,105892.76,C858148720,16522448.15,16628340.9,C1001309617,2273172.84,2167280.09,UK mainland,EU,0
1485,19,CASH_OUT,229126.38,C68255375,65488,0,C1001367899,3439874.57,3669000.95,UK mainland,EU,0
1486,19,CASH_OUT,140440.35,C52170838,10349,0,C100145780,2282216.56,2608699.43,UK mainland,EU,0
1487,19,CASH_OUT,80715.68,C1453627915,5591,0,C10014594,462795.97,543511.65,UK mainland,EU,0
1488,19,CASH_OUT,174303.42,C281381112,0,0,C10014594,289463.07,463766.49,UK mainland,EU,0
1489,19,TRANSFER,350392.39,C421489845,0,0,C1001569598,0,550850.91,UK mainland,EU,0
1490,19,CASH_OUT,16081.68,C2056716740,70446,54364.32,C1001736656,0,16081.68,UK mainland,EU,0
1491,19,CASH_OUT,145401.13,C657262397,0,0,C1001831525,330685.15,476086.28,UK mainland,EU,0
1492,19,CASH_IN,410073.43,C99845027,243632,653705.43,C100196193,1193809.48,531940.29,UK mainland,EU,0
1493,19,CASH_OUT,225376.22,C317665264,52171,0,C1002031672,1143947.35,1369323.58,UK mainland,EU,0
1494,19,CASH_IN,138662.02,C284909561,211689.87,350351.89,C1002054566,0,0,UK mainland,EU,0
1495,19,CASH_OUT,59616.56,C612652790,35675.29,0,C1002088829,1812642.38,1872258.94,UK mainland,EU,0
1496,19,CASH_IN,212224.88,C386971092,97380,309604.88,C1002169342,0,0,UK mainland,EU,0
1497,19,CASH_OUT,77730.3,C280990963,31016,0,C1002188616,0,77730.3,UK mainland,EU,0
1498,19,CASH_IN,236336.27,C968885436,250625,486961.27,C1002197823,0,0,UK mainland,EU,0
1499,19,CASH_OUT,52311.01,C1754945253,402206.3,349895.29,C100224618,51113,190201.35,UK mainland,EU,0
1500,19,CASH_IN,49542.31,C1440487170,25372389.49,25421931.8,C1002335651,2597392.24,2547849.93,UK mainland,EU,0
1501,19,CASH_IN,262088.19,C1978403273,9935,272023.19,C1002345753,0,0,UK mainland,EU,0
1502,19,CASH_OUT,75686.21,C753637857,0,0,C1002362253,872702.83,948389.05,UK mainland,EU,0
1503,19,CASH_OUT,324046.32,C1566375199,10335,0,C1002380364,1054476.2,1340965.52,UK mainland,EU,0
1504,19,TRANSFER,982163.2,C653596573,33637,0,C1002380364,72313,1340965.52,UK mainland,EU,0
1505,19,CASH_IN,203774.39,C1445521247,23752727.24,23956501.63,C1002407179,1658407.66,1388848.06,UK mainland,EU,0
1506,19,DEBIT,317.1,C1495025342,6233,5915.9,C1002407179,1454633.27,1388848.06,UK mainland,EU,0
1507,19,CASH_OUT,152296.95,C460849870,0,0,C1002423638,160005.18,391465.29,UK mainland,EU,0
1508,19,CASH_IN,80277.06,C543839820,10229,90506.06,C1002457387,0,0,UK mainland,EU,0
1509,19,CASH_OUT,19683.13,C1424293697,70699,51015.87,C1002469873,157307.25,1017765.39,UK mainland,EU,0
1510,19,CASH_IN,57095.89,C1698789839,2614176.65,2671272.53,C1002469873,214403.13,157307.25,UK mainland,EU,0
1511,19,CASH_OUT,131104.46,C2083328673,0,0,C1002469873,176990.38,1017765.39,UK mainland,EU,0
1512,19,CASH_OUT,59963.72,C715219059,0,0,C1002469873,154439.42,157307.25,UK mainland,EU,0
1513,19,TRANSFER,657792.79,C874871997,51052,0,C1002469873,308094.85,1017765.39,UK mainland,EU,0
1514,19,CASH_OUT,306524.11,C1832910081,0,0,C1002545847,1594102.63,2740034.42,UK mainland,EU,0
1515,19,CASH_IN,59588.89,C323428383,23436649.76,23496238.65,C1002545847,1900626.74,2740034.42,UK mainland,EU,0
1516,19,CASH_OUT,154936.23,C1630599096,39011,0,C1002647510,30820.13,185756.36,UK mainland,EU,0
1517,19,CASH_IN,280407.78,C682280955,8191,288598.78,C100287876,198077.9,0,UK mainland,EU,0
1518,19,CASH_OUT,608.84,C1624219994,0,0,C1002973579,248521.39,371248.29,UK mainland,EU,0
1519,19,CASH_IN,48039.09,C612747287,923704.46,971743.55,C1003009573,206098.87,158059.78,UK mainland,EU,0
1520,19,CASH_OUT,73719.37,C677179548,0,0,C1003142967,935771.86,1009491.23,UK mainland,EU,0
1521,19,CASH_IN,83109.75,C147507777,223,83332.75,C100328418,164417.18,81307.43,UK mainland,UK mainland,0
1522,19,CASH_OUT,144044.21,C330993331,39975,0,C100328418,20372.97,164417.18,UK mainland,UK mainland,0
1523,19,CASH_OUT,199977.45,C854562769,44494.74,0,C1003404574,457103.88,661052.57,UK mainland,UK mainland,0
1524,19,CASH_IN,177828.48,C717184346,1600,179428.48,C1003435655,1783532.89,1605704.4,UK mainland,UK mainland,0
1525,19,CASH_IN,309810.79,C852679245,3072950.21,3382761,C100382342,1813509.74,1503698.95,UK mainland,UK mainland,0
1526,19,TRANSFER,23395.45,C1584140836,0,0,C1003871463,1496536.37,1519931.83,UK mainland,UK mainland,0
1527,19,CASH_OUT,120467.22,C1757992211,0,0,C1003872245,3516801.11,3637268.34,UK mainland,UK mainland,0
1528,19,CASH_OUT,77862.59,C1933882361,0,0,C1003872245,3637268.34,3715130.93,UK mainland,UK mainland,0
1529,19,CASH_OUT,12223.71,C904720885,932,0,C1003895753,272432.04,284655.75,UK mainland,UK mainland,0
1530,19,CASH_OUT,87787.15,C2132005199,17050,0,C1004044328,6729295.31,6817082.45,UK mainland,UK mainland,0
1531,19,CASH_OUT,176644.15,C2133563407,0,0,C1004058392,1053393.54,1230037.69,UK mainland,UK mainland,0
1532,19,CASH_OUT,94337.43,C521559263,0,0,C1004058392,1230037.69,1142308.1,UK mainland,UK mainland,0
1533,19,CASH_OUT,149707.3,C1678967971,374948.28,225240.97,C1004104157,2522741.95,2672449.25,UK mainland,UK mainland,0
1534,19,CASH_OUT,227934.84,C770311713,0,0,C1004116292,1145646.98,1373581.82,UK mainland,UK mainland,0
1535,19,CASH_IN,6492.18,C1756567505,267439.87,273932.05,C1004330633,2741656.4,2735164.22,UK mainland,UK mainland,0
1536,19,TRANSFER,552892.66,C57038230,0,0,C1004330633,2188763.74,2741656.4,UK mainland,UK mainland,0
1537,19,CASH_IN,143606.85,C1796915041,3027782.93,3171389.78,C1004495196,771949.9,628343.05,UK mainland,UK mainland,0
1538,19,CASH_IN,23558.56,C1837855673,29130,52688.56,C1004650706,959493.02,935934.47,UK mainland,UK mainland,0
1539,19,CASH_OUT,6305.83,C275312536,214,0,C1004712041,6743.56,13049.39,UK mainland,UK mainland,0
1540,19,CASH_OUT,281987.88,C960313245,0,0,C1004729466,621275.88,998173.83,UK mainland,UK mainland,0
1541,19,CASH_OUT,53774.92,C233171221,23125,0,C1004803944,154886.16,208661.08,UK mainland,UK mainland,0
1542,19,CASH_OUT,232396.41,C1723840592,455811,223414.59,C1004923860,258722.26,491118.67,UK mainland,UK mainland,0
1543,19,CASH_IN,218878.79,C2086460731,131923.29,350802.08,C1004998985,106684,0,UK mainland,UK mainland,0
1544,19,CASH_OUT,154116.65,C1497884199,2403,0,C1005153428,0,154116.65,UK mainland,UK mainland,0
1545,19,CASH_IN,18005.85,C1399090223,10536342.65,10554348.5,C1005190977,702733.68,545270.07,UK mainland,UK mainland,0
1546,19,CASH_OUT,272.26,C1941489245,19965,19692.74,C1005243179,1183736.49,1184008.75,UK mainland,UK mainland,0
1547,19,CASH_OUT,78137.18,C1491813309,0,0,C1005261002,7639600.64,7717737.81,UK mainland,UK mainland,0
1548,19,CASH_OUT,115948.81,C2044837398,0,0,C1005294338,5137957,5571030.94,UK mainland,UK mainland,0
1549,19,CASH_OUT,222676.94,C421391449,0,0,C1005294338,5253905.81,5571030.94,UK mainland,UK mainland,0
1550,19,TRANSFER,1710830.58,C769471945,0,0,C1005294338,3427126.42,5571030.94,UK mainland,UK mainland,0
1551,19,CASH_OUT,110021.27,C266764825,31748,0,C10053493,291289.46,401310.73,UK mainland,UK mainland,0
1552,19,CASH_OUT,60136.67,C183728920,65765,5628.33,C1005354440,160583.28,220719.95,UK mainland,UK mainland,0
1553,19,CASH_IN,148948.29,C1917531547,312,149260.29,C1005359893,0,0,UK mainland,UK mainland,0
1554,19,CASH_OUT,240753.34,C368899706,31162,0,C100536991,0,83753.82,UK mainland,UK mainland,0
1555,19,CASH_IN,218780.69,C728465609,10814,229594.69,C100536991,0,83753.82,UK mainland,UK mainland,0
1556,19,CASH_OUT,38324.25,C595862940,0,0,C1005387645,285501.02,1031887.52,UK mainland,UK mainland,0
1557,19,CASH_OUT,164904.54,C543762066,29764,0,C1005474028,1531079.79,1695984.33,UK mainland,UK mainland,0
1558,19,CASH_OUT,8507.78,C753330029,146369,137861.22,C1005478043,0,8507.78,UK mainland,UK mainland,0
1559,19,CASH_IN,187637.09,C1621989083,399901.06,587538.14,C1005641337,7507040.83,7449542.74,UK mainland,UK mainland,0
1560,19,CASH_IN,166765.72,C1436884982,3955066.13,4121831.85,C100568242,2109261.33,2229379.45,UK mainland,UK mainland,0
1561,19,CASH_IN,138475.69,C954612433,16509110.47,16647586.16,C100568242,2247737.02,2229379.45,UK mainland,UK mainland,0
1562,19,CASH_OUT,316053.96,C1816210183,10506,0,C10058268,575767.74,1085692.44,UK mainland,UK mainland,0
1563,19,TRANSFER,844111.06,C1428616424,0,0,C1005928818,4608239.3,5452350.36,UK mainland,UK mainland,0
1564,19,CASH_OUT,77148.96,C1604308865,0,0,C1005928818,4531090.33,5452350.36,UK mainland,UK mainland,0
1565,19,CASH_OUT,303033.35,C2064228864,0,0,C1005928818,5452350.36,5807087.18,UK mainland,UK mainland,0
1566,19,CASH_OUT,789013.83,C564105362,0,0,C1005988960,1041646.66,1830660.49,UK mainland,UK mainland,0
1567,19,CASH_OUT,223120.81,C1792012144,0,0,C1006023490,5165875.39,5388996.2,UK mainland,UK mainland,0
1568,19,CASH_OUT,132700.08,C2084915353,50070,0,C1006106126,966349.72,1099049.8,UK mainland,UK mainland,0
1569,19,CASH_IN,122974.86,C356241185,24347486.35,24470461.21,C1006106126,1089324.58,1099049.8,UK mainland,UK mainland,0
1570,19,CASH_OUT,34945.48,C1590078045,69333,34387.52,C1006207313,97487.89,132433.37,UK mainland,UK mainland,0
1571,19,CASH_OUT,154591.08,C651130417,9563,0,C1006282753,30841.99,185433.06,UK mainland,UK mainland,0
1572,19,CASH_OUT,203371.27,C1585975533,380013.44,176642.16,C1006322944,497209.76,386997.34,UK mainland,UK mainland,0
1573,19,CASH_IN,313583.7,C1803467313,1851240.44,2164824.13,C1006322944,700581.03,386997.34,UK mainland,UK mainland,0
1574,19,CASH_OUT,34242.54,C1810066651,517638,483395.46,C1006322944,386997.34,595861.87,UK mainland,UK mainland,0
1575,19,CASH_OUT,37010.06,C2078784129,0,0,C1006358184,721128.46,758138.52,UK mainland,UK mainland,0
1576,19,CASH_OUT,69120.52,C1996396436,50117,0,C1006369920,0,69120.52,UK mainland,UK mainland,0
1577,19,TRANSFER,110323.13,C935750043,0,0,C1006419518,1334494.21,1896649.38,UK mainland,UK mainland,0
1578,19,CASH_IN,35026.94,C2005228877,5579614.01,5614640.95,C1006481939,146994.65,342086.26,UK mainland,UK mainland,0
1579,19,CASH_OUT,95857.26,C916596092,5571,0,C1006481939,51137.38,342086.26,UK mainland,UK mainland,0
1580,19,CASH_IN,47060.9,C1735458431,4980160.29,5027221.19,C1006501329,1330773.14,1283712.24,UK mainland,UK mainland,0
1581,19,CASH_IN,5601.62,C794857914,3208274.17,3213875.79,C1006501329,1283712.24,1278110.63,UK mainland,UK mainland,0
1582,19,CASH_IN,235289.44,C1597635219,131363,366652.44,C100656256,165295.51,0,UK mainland,UK mainland,0
1583,19,CASH_IN,265487.1,C489092602,119845.59,385332.69,C1006732709,628014,350821.71,UK mainland,UK mainland,0
1584,19,DEBIT,4998.17,C60596596,108,0,C100699421,145114.03,192037.18,UK mainland,UK mainland,0
1585,19,TRANSFER,949323.09,C1892077924,5585,0,C1007010891,368341.75,1317664.84,UK mainland,UK mainland,0
1586,19,CASH_IN,36816.39,C304964533,4900541.7,4937358.09,C1007112847,238900.19,202083.8,UK mainland,UK mainland,0
1587,19,CASH_OUT,32842.83,C1551105808,0,0,C1007135217,378666.99,411509.81,UK mainland,UK mainland,0
1588,19,CASH_OUT,92967.17,C721265840,11358,0,C1007216312,0,92967.17,UK mainland,UK mainland,0
1589,19,CASH_OUT,121844.71,C237750253,0,0,C100733148,235603.35,357448.05,UK mainland,UK mainland,0
1590,19,CASH_OUT,263720.99,C1633521313,0,0,C1007458253,275320.39,0,UK mainland,UK mainland,0
1591,19,CASH_OUT,71620.33,C1459071966,0,0,C1007483565,1335275.15,1406895.48,UK mainland,UK mainland,0
1592,19,CASH_IN,268619.9,C694236158,215,268834.9,C1007483565,1406895.48,1237779.04,UK mainland,UK mainland,0
1593,19,CASH_IN,57510.87,C1740882155,9788959.59,9846470.46,C1007531595,70929.63,110699.99,UK mainland,UK mainland,0
1594,19,CASH_OUT,97281.22,C706258464,28726,0,C1007531595,13418.76,110699.99,UK mainland,UK mainland,0
1595,19,TRANSFER,92048.29,C737461413,107451,15402.71,C1007704214,0,92048.29,UK mainland,UK mainland,0
1596,19,CASH_OUT,100727.09,C90718922,0,0,C1007717381,6465879.74,6721242.12,UK mainland,UK mainland,0
1597,19,CASH_IN,187454.16,C773802033,4805,192259.16,C1007757962,0,289235.01,UK mainland,UK mainland,0
1598,19,TRANSFER,474879.88,C1845542262,402,0,C1007876221,4533879.12,5056668.31,UK mainland,Fiji,0
1599,19,CASH_OUT,191330.21,C2128846418,49997,0,C1008094690,0,191330.21,UK mainland,UK mainland,0
1600,19,CASH_OUT,25542.72,C352293206,121146,95603.28,C1008116068,153399.2,300757.31,UK mainland,UK mainland,0
1601,19,CASH_IN,1108.31,C418282501,12379408.89,12380517.2,C1008116068,154507.51,153399.2,UK mainland,UK mainland,0
1602,19,CASH_IN,138256.65,C561385070,11015333.68,11153590.33,C1008116068,292764.16,153399.2,UK mainland,UK mainland,0
1603,19,CASH_IN,200256.41,C357478473,7435918.27,7636174.68,C100834737,814313.04,614056.63,UK mainland,UK mainland,0
1604,19,CASH_IN,211011.24,C329812498,1400081.74,1611092.98,C1008476766,1163384.73,952373.49,UK mainland,UK mainland,0
1605,19,CASH_IN,335792.48,C1596807433,2305850.48,2641642.97,C1008524294,1346003.77,1052811.69,UK mainland,Panama,0
1606,19,CASH_IN,32111.21,C244305975,6564924.19,6597035.4,C100886246,422630.39,390519.18,UK mainland,UK mainland,0
1607,19,CASH_IN,176995.82,C212980280,193,177188.82,C1008866150,0,0,UK mainland,UK mainland,0
1608,19,TRANSFER,569510.98,C504093687,0,0,C1008927906,1215462.33,1784973.31,UK mainland,UK mainland,0
1609,19,TRANSFER,408538.16,C576587839,15332,0,C1008927906,806924.16,1784973.31,UK mainland,UK mainland,0
1610,19,TRANSFER,247028.77,C654716093,685347.15,438318.38,C100901367,955946.52,1202975.3,UK mainland,USA,0
